Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C
298,2/23/2023,6:40:38 PM,184
299,2/23/2023,6:40:39 PM,184
300,2/23/2023,6:40:40 PM,184
301,2/23/2023,6:40:41 PM,184
302,2/23/2023,6:40:42 PM,184
303,2/23/2023,6:40:43 PM,183
304,2/23/2023,6:40:44 PM,183
305,2/23/2023,6:40:45 PM,183
306,2/23/2023,6:40:46 PM,181
307,2/23/2023,6:40:47 PM,181
308,2/23/2023,6:40:48 PM,181
309,2/23/2023,6:40:49 PM,181
310,2/23/2023,6:40:50 PM,181
311,2/23/2023,6:40:51 PM,181
312,2/23/2023,6:40:52 PM,181
313,2/23/2023,6:40:53 PM,179
314,2/23/2023,6:40:54 PM,179
315,2/23/2023,6:40:55 PM,179
316,2/23/2023,6:40:56 PM,179
317,2/23/2023,6:40:57 PM,179
318,2/23/2023,6:40:58 PM,179
319,2/23/2023,6:40:59 PM,179
320,2/23/2023,6:41:00 PM,178
321,2/23/2023,6:41:01 PM,178
322,2/23/2023,6:41:02 PM,178
323,2/23/2023,6:41:03 PM,176
324,2/23/2023,6:41:04 PM,176
325,2/23/2023,6:41:05 PM,176
326,2/23/2023,6:41:06 PM,176
327,2/23/2023,6:41:07 PM,176
328,2/23/2023,6:41:08 PM,176
329,2/23/2023,6:41:09 PM,176
330,2/23/2023,6:41:10 PM,176
331,2/23/2023,6:41:11 PM,176
332,2/23/2023,6:41:12 PM,174
333,2/23/2023,6:41:13 PM,174
334,2/23/2023,6:41:14 PM,174
335,2/23/2023,6:41:15 PM,174
336,2/23/2023,6:41:16 PM,174
337,2/23/2023,6:41:17 PM,173
338,2/23/2023,6:41:18 PM,173
339,2/23/2023,6:41:19 PM,173
340,2/23/2023,6:41:20 PM,173
341,2/23/2023,6:41:21 PM,173
342,2/23/2023,6:41:22 PM,173
343,2/23/2023,6:41:23 PM,171
344,2/23/2023,6:41:24 PM,171
345,2/23/2023,6:41:25 PM,171
346,2/23/2023,6:41:26 PM,171
347,2/23/2023,6:41:27 PM,171
348,2/23/2023,6:41:28 PM,171
349,2/23/2023,6:41:29 PM,171
350,2/23/2023,6:41:30 PM,171
351,2/23/2023,6:41:31 PM,171
352,2/23/2023,6:41:32 PM,171
353,2/23/2023,6:41:33 PM,171
354,2/23/2023,6:41:34 PM,171
355,2/23/2023,6:41:35 PM,171
356,2/23/2023,6:41:36 PM,171
357,2/23/2023,6:41:37 PM,171
358,2/23/2023,6:41:38 PM,171
359,2/23/2023,6:41:39 PM,171
360,2/23/2023,6:41:40 PM,171
361,2/23/2023,6:41:41 PM,171
362,2/23/2023,6:41:42 PM,171
363,2/23/2023,6:41:43 PM,171
364,2/23/2023,6:41:44 PM,171
365,2/23/2023,6:41:45 PM,171
366,2/23/2023,6:41:46 PM,171
367,2/23/2023,6:41:47 PM,171
368,2/23/2023,6:41:48 PM,170
369,2/23/2023,6:41:49 PM,170
370,2/23/2023,6:41:50 PM,170
371,2/23/2023,6:41:51 PM,170
372,2/23/2023,6:41:52 PM,170
373,2/23/2023,6:41:53 PM,170
374,2/23/2023,6:41:54 PM,170
375,2/23/2023,6:41:55 PM,170
376,2/23/2023,6:41:56 PM,170
377,2/23/2023,6:41:57 PM,170
378,2/23/2023,6:41:58 PM,170
379,2/23/2023,6:41:59 PM,170
380,2/23/2023,6:42:00 PM,170
381,2/23/2023,6:42:01 PM,170
382,2/23/2023,6:42:02 PM,170
383,2/23/2023,6:42:03 PM,169
384,2/23/2023,6:42:04 PM,169
385,2/23/2023,6:42:05 PM,169
386,2/23/2023,6:42:06 PM,169
387,2/23/2023,6:42:07 PM,169
388,2/23/2023,6:42:08 PM,169
389,2/23/2023,6:42:09 PM,169
390,2/23/2023,6:42:10 PM,169
391,2/23/2023,6:42:11 PM,169
392,2/23/2023,6:42:12 PM,169
393,2/23/2023,6:42:13 PM,169
394,2/23/2023,6:42:14 PM,169
395,2/23/2023,6:42:15 PM,169
396,2/23/2023,6:42:16 PM,168
397,2/23/2023,6:42:17 PM,168
398,2/23/2023,6:42:18 PM,168
399,2/23/2023,6:42:19 PM,168
400,2/23/2023,6:42:20 PM,168
401,2/23/2023,6:42:21 PM,168
402,2/23/2023,6:42:22 PM,168
403,2/23/2023,6:42:23 PM,168
404,2/23/2023,6:42:24 PM,168
405,2/23/2023,6:42:25 PM,168
406,2/23/2023,6:42:26 PM,168
407,2/23/2023,6:42:27 PM,168
408,2/23/2023,6:42:28 PM,167
409,2/23/2023,6:42:29 PM,167
410,2/23/2023,6:42:30 PM,167
411,2/23/2023,6:42:31 PM,167
412,2/23/2023,6:42:32 PM,167
413,2/23/2023,6:42:33 PM,167
414,2/23/2023,6:42:34 PM,167
415,2/23/2023,6:42:35 PM,167
416,2/23/2023,6:42:36 PM,167
417,2/23/2023,6:42:37 PM,167
418,2/23/2023,6:42:38 PM,167
419,2/23/2023,6:42:39 PM,167
420,2/23/2023,6:42:40 PM,166
421,2/23/2023,6:42:41 PM,166
422,2/23/2023,6:42:42 PM,166
423,2/23/2023,6:42:43 PM,166
424,2/23/2023,6:42:44 PM,166
425,2/23/2023,6:42:45 PM,166
426,2/23/2023,6:42:46 PM,166
427,2/23/2023,6:42:47 PM,166
428,2/23/2023,6:42:48 PM,166
429,2/23/2023,6:42:49 PM,166
430,2/23/2023,6:42:50 PM,166
431,2/23/2023,6:42:51 PM,166
432,2/23/2023,6:42:52 PM,166
433,2/23/2023,6:42:53 PM,166
434,2/23/2023,6:42:54 PM,166
435,2/23/2023,6:42:55 PM,165
436,2/23/2023,6:42:56 PM,165
437,2/23/2023,6:42:57 PM,165
438,2/23/2023,6:42:58 PM,165
439,2/23/2023,6:42:59 PM,165
440,2/23/2023,6:43:00 PM,165
441,2/23/2023,6:43:01 PM,165
442,2/23/2023,6:43:02 PM,165
443,2/23/2023,6:43:03 PM,165
444,2/23/2023,6:43:04 PM,165
445,2/23/2023,6:43:05 PM,165
446,2/23/2023,6:43:06 PM,165
447,2/23/2023,6:43:07 PM,165
448,2/23/2023,6:43:08 PM,165
449,2/23/2023,6:43:09 PM,165
450,2/23/2023,6:43:10 PM,165
451,2/23/2023,6:43:11 PM,164
452,2/23/2023,6:43:12 PM,164
453,2/23/2023,6:43:13 PM,164
454,2/23/2023,6:43:14 PM,164
455,2/23/2023,6:43:15 PM,164
456,2/23/2023,6:43:16 PM,164
457,2/23/2023,6:43:17 PM,164
458,2/23/2023,6:43:18 PM,164
459,2/23/2023,6:43:19 PM,164
460,2/23/2023,6:43:20 PM,163
461,2/23/2023,6:43:21 PM,163
462,2/23/2023,6:43:22 PM,163
463,2/23/2023,6:43:23 PM,163
464,2/23/2023,6:43:24 PM,163
465,2/23/2023,6:43:25 PM,163
466,2/23/2023,6:43:26 PM,163
467,2/23/2023,6:43:27 PM,163
468,2/23/2023,6:43:28 PM,162
469,2/23/2023,6:43:29 PM,162
470,2/23/2023,6:43:30 PM,162
471,2/23/2023,6:43:31 PM,162
472,2/23/2023,6:43:32 PM,162
473,2/23/2023,6:43:33 PM,162
474,2/23/2023,6:43:34 PM,162
475,2/23/2023,6:43:35 PM,162
476,2/23/2023,6:43:36 PM,162
477,2/23/2023,6:43:37 PM,162
478,2/23/2023,6:43:38 PM,162
479,2/23/2023,6:43:39 PM,162
480,2/23/2023,6:43:40 PM,161
481,2/23/2023,6:43:41 PM,161
482,2/23/2023,6:43:42 PM,161
483,2/23/2023,6:43:43 PM,161
484,2/23/2023,6:43:44 PM,161
485,2/23/2023,6:43:45 PM,161
486,2/23/2023,6:43:46 PM,161
487,2/23/2023,6:43:47 PM,161
488,2/23/2023,6:43:48 PM,161
489,2/23/2023,6:43:49 PM,161
490,2/23/2023,6:43:50 PM,160
491,2/23/2023,6:43:51 PM,160
492,2/23/2023,6:43:52 PM,160
493,2/23/2023,6:43:53 PM,160
494,2/23/2023,6:43:54 PM,158
495,2/23/2023,6:43:55 PM,158
496,2/23/2023,6:43:56 PM,158
497,2/23/2023,6:43:57 PM,158
498,2/23/2023,6:43:58 PM,159
499,2/23/2023,6:43:59 PM,159
500,2/23/2023,6:44:00 PM,159
501,2/23/2023,6:44:01 PM,159
502,2/23/2023,6:44:02 PM,158
503,2/23/2023,6:44:03 PM,158
504,2/23/2023,6:44:04 PM,158
505,2/23/2023,6:44:05 PM,158
506,2/23/2023,6:44:06 PM,158
507,2/23/2023,6:44:07 PM,158
508,2/23/2023,6:44:08 PM,158
509,2/23/2023,6:44:09 PM,158
510,2/23/2023,6:44:10 PM,158
511,2/23/2023,6:44:11 PM,158
512,2/23/2023,6:44:12 PM,158
513,2/23/2023,6:44:13 PM,158
514,2/23/2023,6:44:14 PM,158
515,2/23/2023,6:44:15 PM,158
516,2/23/2023,6:44:16 PM,157
517,2/23/2023,6:44:17 PM,157
518,2/23/2023,6:44:18 PM,157
519,2/23/2023,6:44:19 PM,157
520,2/23/2023,6:44:20 PM,157
521,2/23/2023,6:44:21 PM,157
522,2/23/2023,6:44:22 PM,157
523,2/23/2023,6:44:23 PM,157
524,2/23/2023,6:44:24 PM,157
525,2/23/2023,6:44:25 PM,156
526,2/23/2023,6:44:26 PM,156
527,2/23/2023,6:44:27 PM,156
528,2/23/2023,6:44:28 PM,156
529,2/23/2023,6:44:29 PM,156
530,2/23/2023,6:44:30 PM,156
531,2/23/2023,6:44:31 PM,156
532,2/23/2023,6:44:32 PM,156
533,2/23/2023,6:44:33 PM,156
534,2/23/2023,6:44:34 PM,155
535,2/23/2023,6:44:35 PM,155
536,2/23/2023,6:44:36 PM,155
537,2/23/2023,6:44:37 PM,155
538,2/23/2023,6:44:38 PM,155
539,2/23/2023,6:44:39 PM,155
540,2/23/2023,6:44:40 PM,155
541,2/23/2023,6:44:41 PM,155
542,2/23/2023,6:44:42 PM,155
543,2/23/2023,6:44:43 PM,155
544,2/23/2023,6:44:44 PM,155
545,2/23/2023,6:44:45 PM,155
546,2/23/2023,6:44:46 PM,154
547,2/23/2023,6:44:47 PM,154
548,2/23/2023,6:44:48 PM,154
549,2/23/2023,6:44:49 PM,154
550,2/23/2023,6:44:50 PM,154
551,2/23/2023,6:44:51 PM,154
552,2/23/2023,6:44:52 PM,154
553,2/23/2023,6:44:53 PM,154
554,2/23/2023,6:44:54 PM,153
555,2/23/2023,6:44:55 PM,153
556,2/23/2023,6:44:56 PM,153
557,2/23/2023,6:44:57 PM,153
558,2/23/2023,6:44:58 PM,153
559,2/23/2023,6:44:59 PM,153
560,2/23/2023,6:45:00 PM,153
561,2/23/2023,6:45:01 PM,153
562,2/23/2023,6:45:02 PM,152
563,2/23/2023,6:45:03 PM,152
564,2/23/2023,6:45:04 PM,152
565,2/23/2023,6:45:05 PM,152
566,2/23/2023,6:45:06 PM,152
567,2/23/2023,6:45:07 PM,152
568,2/23/2023,6:45:08 PM,152
569,2/23/2023,6:45:09 PM,152
570,2/23/2023,6:45:10 PM,152
571,2/23/2023,6:45:11 PM,152
572,2/23/2023,6:45:12 PM,151
573,2/23/2023,6:45:13 PM,151
574,2/23/2023,6:45:14 PM,151
575,2/23/2023,6:45:15 PM,151
576,2/23/2023,6:45:16 PM,151
577,2/23/2023,6:45:17 PM,151
578,2/23/2023,6:45:18 PM,151
579,2/23/2023,6:45:19 PM,151
580,2/23/2023,6:45:20 PM,150
581,2/23/2023,6:45:21 PM,150
582,2/23/2023,6:45:22 PM,150
583,2/23/2023,6:45:23 PM,150
584,2/23/2023,6:45:24 PM,150
585,2/23/2023,6:45:25 PM,150
586,2/23/2023,6:45:26 PM,150
587,2/23/2023,6:45:27 PM,150
588,2/23/2023,6:45:28 PM,149
589,2/23/2023,6:45:29 PM,149
590,2/23/2023,6:45:30 PM,149
591,2/23/2023,6:45:31 PM,149
592,2/23/2023,6:45:32 PM,149
593,2/23/2023,6:45:33 PM,149
594,2/23/2023,6:45:34 PM,149
595,2/23/2023,6:45:35 PM,149
596,2/23/2023,6:45:36 PM,149
597,2/23/2023,6:45:37 PM,148
598,2/23/2023,6:45:38 PM,148
599,2/23/2023,6:45:39 PM,148
600,2/23/2023,6:45:40 PM,148
601,2/23/2023,6:45:41 PM,148
602,2/23/2023,6:45:42 PM,148
603,2/23/2023,6:45:43 PM,148
604,2/23/2023,6:45:44 PM,148
605,2/23/2023,6:45:45 PM,147
606,2/23/2023,6:45:46 PM,147
607,2/23/2023,6:45:47 PM,147
608,2/23/2023,6:45:48 PM,147
609,2/23/2023,6:45:49 PM,147
610,2/23/2023,6:45:50 PM,147
611,2/23/2023,6:45:51 PM,147
612,2/23/2023,6:45:52 PM,147
613,2/23/2023,6:45:53 PM,146
614,2/23/2023,6:45:54 PM,146
615,2/23/2023,6:45:55 PM,146
616,2/23/2023,6:45:56 PM,146
617,2/23/2023,6:45:57 PM,146
618,2/23/2023,6:45:58 PM,146
619,2/23/2023,6:45:59 PM,146
620,2/23/2023,6:46:00 PM,146
621,2/23/2023,6:46:01 PM,146
622,2/23/2023,6:46:02 PM,146
